(14,23)    61301    5916i	    1325+     116i,	    1325,     116i
(14,24)    58648    2632i	     440    -424i,	     440,  261720i
(14,25)    58282    2877i	   -1054+      69i,	  261090,      69i
(14,26)    60043    2574i	    -149+     142i,	  261995,     142i
(14,27)    60566    4300i	     510+     372i,	     510,     372i
(14,28)    58314  262014i	     330    -162i,	     330,  261982i
(14,29)    59225     987i	    -383+     451i,	  261761,     451i
(14,30)    60278    1640i	      54+     296i,	      54,     296i
(14,31)    59839     841i	     567   -1007i,	     567,  261137i
(15,0)    58903  260537i	     383    -783i,	     383,  261361i
(15,1)    61428  260575i	     516    -145i,	     516,  261999i
(15,2)    61192    1331i	    1712+     571i,	    1712,     571i
(15,3)    60692  261120i	     236+     760i,	     236,     760i
(15,4)    59214     443i	     214    -797i,	     214,  261347i
(15,5)    60550      71i	      94    -529i,	      94,  261615i
(15,6)    61111  261350i	     623    -338i,	     623,  261806i
(15,7)    58395  261342i	    -349    -282i,	  261795,  261862i
(15,8)    58756  260218i	     748    -542i,	     748,  261602i
(15,9)    60304  260757i	    -520     -99i,	  261624,  262045i
(15,10)    59814  261182i	    -794    -610i,	  261350,  261534i
(15,11)    59500     949i	    -316+     925i,	  261828,     925i
(15,12)    60982     294i	     990    -530i,	     990,  261614i
(15,13)    62835  261637i	     691+     613i,	     691,     613i
(15,14)    61308  259774i	    -620+     198i,	  261524,     198i
(15,15)    85463       0i	   23015+       0i,	   23015,       0i
(15,16)    58843  260943i	    -109+     231i,	  262035,     231i
(15,17)    63339  261208i	     411+     936i,	     411,     936i
(15,18)    63934  260441i	    2006    -191i,	    2006,  261953i
(15,19)    60976  260658i	    -616    -870i,	  261528,  261274i
(15,20)    62703  262137i	     495+     233i,	     495,     233i
(15,21)    58873      81i	      89+     257i,	      89,     257i
(15,22)    60872  260189i	      64   -1035i,	      64,  261109i
(15,23)    60654    2460i	     158    -772i,	     158,  261372i
(15,24)    58623     202i	    -105    -286i,	  262039,  261858i
(15,25)    60956    1370i	    1100+    1130i,	    1100,    1130i
(15,26)    59950  261714i	    -762    -294i,	  261382,  261850i
(15,27)    60328    1465i	    -248+     105i,	  261896,     105i
(15,28)    58085  260143i	    -419+     535i,	  261725,     535i
(15,29)    60198  260104i	      70      -8i,	      70,  262136i
(15,30)    61570  260645i	     826    -275i,	     826,  261869i
(15,31)    58372  260846i	   -1420    -578i,	  260724,  261566i
(16,0)    54799     971i	    -225+     363i,	  261919,     363i
(16,1)    57665    1408i	     249+    1400i,	     249,    1400i
(16,2)    57007    2247i	    1023+      55i,	    1023,      55i
(16,3)    56842  261365i	    -118    -427i,	  262026,  261717i
(16,4)    55902    2935i	     398+     263i,	     398,     263i
(16,5)    55544    2846i	   -1416+     814i,	  260728,     814i
(16,6)    57273    1925i	     281+     949i,	     281,     949i
(16,7)    56091     752i	     843    -160i,	     843,  261984i
(16,8)    55016  262119i	     504     -73i,	     504,  262071i
(16,9)    58650  261480i	    1322    -808i,	    1322,  261336i
(16,10)    57007    1542i	    -105+     462i,	  262039,     462i
(16,11)    56999    1179i	     679    -277i,	     679,  261867i
(16,12)    58516    1936i	    2020    -320i,	    2020,  261824i
(16,13)    58881     362i	     233+      50i,	     233,      50i
(16,14)    59830  261482i	    1398+     474i,	    1398,     474i
(16,15)    58843    1201i	    -109    -231i,	  262035,  261913i
(16,16)    79220       0i	   23764+       0i,	   23764,       0i
(16,17)    59506     506i	      74+     946i,	      74,     946i
(16,18)    59016     634i	     584+     714i,	     584,     714i
(16,19)    58534    1346i	     438+     530i,	     438,     530i
(16,20)    57403     334i	   -1309    -858i,	  260835,  261286i
(16,21)    56157     633i	     869    -623i,	     869,  261521i
(16,22)    58403    1039i	    1091+     527i,	    1091,     527i
(16,23)    57441    2477i	     441   -2187i,	     441,  259957i
(16,24)    55424     787i	     192   -1133i,	     192,  261011i
(16,25)    57329    3076i	     969+    1404i,	     969,    1404i
(16,26)    58305     568i	    1089    -728i,	    1089,  261416i
(16,27)    58672    3409i	    1592+     617i,	    1592,     617i
(16,28)    55489  261938i	     481+     898i,	     481,     898i
(16,29)    56936  261224i	     304    -320i,	     304,  261824i
(16,30)    56804  261560i	    -444    -792i,	  261700,  261352i
(16,31)    55431      15i	    -865    -697i,	  261279,  261447i
(17,0)    60020    1200i	    1020+     152i,	    1020,     152i
(17,1)    61637     477i	     245+      29i,	     245,      29i
(17,2)    60176    2887i	     216+     255i,	     216,     255i
(17,3)    60224  261956i	    -712    -276i,	  261432,  261868i
(17,4)    60691    2010i	    1211   -1102i,	    1211,  261042i
(17,5)    61332    2188i	     396    -284i,	     396,  261860i
(17,6)    60562     859i	    -406    -557i,	  261738,  261587i
(17,7)    60321    2382i	    1097+    1030i,	    1097,    1030i
(17,8)    57950    1260i	    -538+     772i,	  261606,     772i
(17,9)    61680    1028i	     376+     444i,	     376,     444i
(17,10)    62065    1267i	     977    -253i,	     977,  261891i
(17,11)    60992    2792i	     696+     896i,	     696,     896i
(17,12)    60349    2177i	    -123    -519i,	  262021,  261625i
(17,13)    62324      33i	    -300    -719i,	  261844,  261425i
(17,14)    62748  261665i	     340+     217i,	     340,     217i
(17,15)    63339     936i	     411    -936i,	     411,  261208i
(17,16)    59506  261638i	      74    -946i,	      74,  261198i
(17,17)    87135       0i	   23727+       0i,	   23727,       0i
(17,18)    62116     846i	    -292+     486i,	  261852,     486i
(17,19)    61160    1616i	    -912+     360i,	  261232,     360i
(17,20)    63223    1923i	     535+     291i,	     535,     291i
(17,21)    59508     733i	     244    -963i,	     244,  261181i
(17,22)    61599  261772i	     311   -1324i,	     311,  260820i
(17,23)    60460    4169i	    -516    -935i,	  261628,  261209i
(17,24)    59072     895i	    -136   -1465i,	  262008,  260679i
(17,25)    60294    1383i	     -42    -729i,	  262102,  261415i
(17,26)    61600    2252i	     408+     516i,	     408,     516i
(17,27)    61178    3610i	     122+     378i,	     122,     378i
(17,28)    58093  261889i	    -891+     409i,	  261253,     409i
(17,29)    61018     207i	     410+     367i,	     410,     367i
(17,30)    59076    1153i	   -2148+     505i,	  259996,     505i
(17,31)    59619    1314i	    -653+     162i,	  261491,     162i
(18,0)    57528     470i	    -472    -218i,	  261672,  261926i
(18,1)    60340  261447i	     -52    -785i,	  262092,  261359i
(18,2)    58791    1733i	    -169    -539i,	  261975,  261605i
(18,3)    59992  261228i	      56    -644i,	      56,  261500i
(18,4)    58771    2505i	     291    -247i,	     291,  261897i
(18,5)    60945    3483i	    1009+    1371i,	    1009,    1371i
(18,6)    60456    1624i	     488+     568i,	     488,     568i
(18,7)    58359     971i	     135     -21i,	     135,  262123i
(18,8)    58207  261599i	     719    -673i,	     719,  261471i
(18,9)    60133    1095i	    -171+     871i,	  261973,     871i
(18,10)    59888    1102i	    -200     -58i,	  261944,  262086i
(18,11)    61085    1462i	    1789     -74i,	    1789,  262070i
(18,12)    60232    1145i	     760   -1191i,	     760,  260953i
(18,13)    61451     411i	    -173+      19i,	  261971,      19i
(18,14)    61216  261650i	    -192+     562i,	  261952,     562i
(18,15)    63934    1703i	    2006+     191i,	    2006,     191i
(18,16)    59016  261510i	     584    -714i,	     584,  261430i
(18,17)    62116  261298i	    -292    -486i,	  261852,  261658i
(18,18)    84614       0i	   23206+       0i,	   23206,       0i
(18,19)    61612     389i	     540    -507i,	     540,  261637i
(18,20)    61747     796i	      59    -476i,	      59,  261668i
(18,21)    57345     507i	    -919    -829i,	  261225,  261315i
(18,22)    60575     842i	     287+     250i,	     287,     250i
(18,23)    59702    4419i	    -274    -325i,	  261870,  261819i
(18,24)    58729    1500i	     521    -500i,	     521,  261644i
(18,25)    60405    1004i	    1069    -748i,	    1069,  261396i
(18,26)    60244    1378i	      52+       2i,	      52,       2i
(18,27)    60277    1617i	     221   -1255i,	     221,  260889i
(18,28)    57740  262130i	    -244+    1010i,	  261900,    1010i
(18,29)    60800  261206i	    1192    -418i,	    1192,  261726i
(18,30)    60657     499i	     433+     211i,	     433,     211i
(18,31)    59152  262050i	    -120    -886i,	  262024,  261258i
(19,0)    59092  261868i	    1428     -68i,	    1428,  262076i
(19,1)    58378     448i	   -1678+    1256i,	  260466,    1256i
(19,2)    57732    2226i	    -892+     850i,	  261252,     850i
(19,3)    60226  261615i	     626+     639i,	     626,     639i
(19,4)    58155    2263i	      11+     407i,	      11,     407i
(19,5)    60531    1400i	     931+     184i,	     931,     184i
(19,6)    59487     228i	    -145+      68i,	  261999,      68i
(19,7)    58430  262074i	     542    -166i,	     542,  261978i
(19,8)    57015     134i	    -137+     902i,	  262007,     902i
(19,9)    60224  262076i	     256+     604i,	     256,     604i
(19,10)    60377     485i	     625+     221i,	     625,     221i
(19,11)    59476     896i	     516+     256i,	     516,     256i
(19,12)    58910    1298i	    -226    -142i,	  261918,  262002i
(19,13)    61780     864i	     492+    1368i,	     492,    1368i
(19,14)    61022  261662i	     -50+    1470i,	  262094,    1470i
(19,15)    60976    1486i	    -616+     870i,	  261528,     870i
(19,16)    58534  260798i	     438    -530i,	     438,  261614i
(19,17)    61160  260528i	    -912    -360i,	  261232,  261784i
(19,18)    61612  261755i	     540+     507i,	     540,     507i
(19,19)    83214       0i	   22478+       0i,	   22478,       0i
(19,20)    60288      26i	   -1064    -350i,	  261080,  261794i
(19,21)    57915     768i	     -13+     328i,	  262131,     328i
(19,22)    60117  261291i	     165    -549i,	     165,  261595i
(19,23)    58658    4466i	    -982+     618i,	  261162,     618i
(19,24)    58573    1702i	     701+     598i,	     701,     598i
(19,25)    59279  261823i	     279   -1177i,	     279,  260967i
(19,26)    59103  261694i	    -753    -930i,	  261391,  261214i
(19,27)    60491    2012i	     771+      36i,	     771,      36i
(19,28)    57346  260028i	    -302    -196i,	  261842,  261948i
(19,29)    59034  260424i	    -238    -304i,	  261906,  261840i
(19,30)    60096  261904i	     208+     368i,	     208,     368i
(19,31)    59701     576i	     765+     680i,	     765,     680i
(20,0)    58748  261008i	     468    -552i,	     468,  261592i
(20,1)    61007  260525i	     335    -435i,	     335,  261709i
(20,2)    59458      42i	     218    -958i,	     218,  261186i
(20,3)    60377     366i	     161+    1910i,	     161,    1910i
(20,4)    59038  261863i	     278   -1761i,	     278,  260383i
(20,5)    59740    1066i	    -476+     226i,	  261668,     226i
(20,6)    59453    1268i	    -795+    1484i,	  261349,    1484i
(20,7)    58425  261987i	     -79+     123i,	  262065,     123i
(20,8)    58546  260811i	     778    -189i,	     778,  261955i
(20,9)    60121  260778i	    -463    -318i,	  261681,  261826i
(20,10)    60279  260425i	     -89   -1607i,	  262055,  260537i
(20,11)    60260  261927i	     684    -481i,	     684,  261663i
(20,12)    60537    1854i	     785+     790i,	     785,     790i
(20,13)    61212  260350i	    -692    -914i,	  261452,  261230i
(20,14)    62090  259039i	     402    -777i,	     402,  261367i
(20,15)    62703       7i	     495    -233i,	     495,  261911i
(20,16)    57403  261810i	   -1309+     858i,	  260835,     858i
(20,17)    63223  260221i	     535    -291i,	     535,  261853i
(20,18)    61747  261348i	      59+     476i,	      59,     476i
(20,19)    60288  262118i	   -1064+     350i,	  261080,     350i
(20,20)    84087       0i	   22119+       0i,	   22119,       0i
(20,21)    59599  261500i	    1055    -708i,	    1055,  261436i
(20,22)    60083  259556i	    -485   -1908i,	  261659,  260236i
(20,23)    61070    2542i	     814    -930i,	     814,  261214i
(20,24)    58014    1167i	    -474+     439i,	  261670,     439i
(20,25)    58998     113i	    -618    -367i,	  261526,  261777i
(20,26)    60659    1044i	     187+     940i,	     187,     940i
(20,27)    60163    1792i	    -173+     192i,	  261971,     192i
(20,28)    57514  258616i	    -750   -1232i,	  261394,  260912i
(20,29)    59787  259700i	    -101    -652i,	  262043,  261492i
(20,30)    61262  261794i	     758+     634i,	     758,     634i
(20,31)    60764  261982i	    1212+     318i,	    1212,     318i
(21,0)    55811  261571i	     955+      75i,	     955,      75i
(21,1)    57350  261393i	     102+     497i,	     102,     497i
(21,2)    56240  261860i	     424   -1220i,	     424,  260924i
(21,3)    56709  261951i	     -83+    1415i,	  262061,    1415i
(21,4)    56006     263i	     670   -1153i,	     670,  260991i
(21,5)    57498     901i	     706+     125i,	     706,     125i
(21,6)    55771  261832i	   -1053     -32i,	  261091,  262112i
(21,7)    56344  261645i	    1264    -155i,	    1264,  261989i
(21,8)    56403  260909i	    2059     -27i,	    2059,  262117i
(21,9)    56951      34i	    -209+    1146i,	  261935,    1146i
(21,10)    59331  261411i	    2387    -557i,	    2387,  261587i
(21,11)    56046  261131i	    -106   -1213i,	  262038,  260931i
(21,12)    57082    1164i	     754+     164i,	     754,     164i
(21,13)    58624  260152i	     144   -1048i,	     144,  261096i
(21,14)    59763  260659i	    1499+     907i,	    1499,     907i
(21,15)    58873  262063i	      89    -257i,	      89,  261887i
(21,16)    56157  261511i	     869+     623i,	     869,     623i
(21,17)    59508  261411i	     244+     963i,	     244,     963i
(21,18)    57345  261637i	    -919+     829i,	  261225,     829i
(21,19)    57915  261376i	     -13    -328i,	  262131,  261816i
(21,20)    59599     644i	    1055+     708i,	    1055,     708i
(21,21)    78137       0i	   23017+       0i,	   23017,       0i
(21,22)    56656  261362i	    -488     -38i,	  261656,  262106i
(21,23)    57623    3930i	     791+     522i,	     791,     522i
(21,24)    55256  261588i	     192   -1220i,	     192,  260924i
(21,25)    55659     996i	    -533+     580i,	  261611,     580i
(21,26)    58151  261209i	    1103    -975i,	    1103,  261169i
(21,27)    58123    1427i	    1211    -109i,	    1211,  262035i
(21,28)    53550  258506i	   -1290   -1278i,	  260854,  260866i
(21,29)    56193  260097i	    -271    -191i,	  261873,  261953i
(21,30)    56493  260887i	    -587    -209i,	  261557,  261935i
(21,31)    57576  261290i	    1448    -310i,	    1448,  261834i
(22,0)    58445  261668i	    1565    -572i,	    1565,  261572i
(22,1)    59020  261429i	    -252    -211i,	  261892,  261933i
(22,2)    57721    2167i	    -119+     487i,	  262025,     487i
(22,3)    59250  260232i	     434   -1048i,	     434,  261096i
(22,4)    57622    2136i	     262     -24i,	     262,  262120i
(22,5)    59343    2097i	     527+     577i,	     527,     577i
(22,6)    57962  261843i	    -886    -765i,	  261258,  261379i
(22,7)    56735    1348i	    -369+     948i,	  261775,     948i
(22,8)    56965     817i	     597+    1281i,	     597,    1281i
(22,9)    60820  261807i	    1636+      31i,	    1636,      31i
(22,10)    59199  261884i	     231    -828i,	     231,  261316i
(22,11)    57070    1655i	   -1106+     711i,	  261038,     711i
(22,12)    58631    2930i	     279+    1186i,	     279,    1186i
(22,13)    59230      50i	   -1274+     250i,	  260870,     250i
(22,14)    60451  260641i	     163+     145i,	     163,     145i
(22,15)    60872    1955i	      64+    1035i,	      64,    1035i
(22,16)    58403  261105i	    1091    -527i,	    1091,  261617i
(22,17)    61599     372i	     311+    1324i,	     311,    1324i
(22,18)    60575  261302i	     287    -250i,	     287,  261894i
(22,19)    60117     853i	     165+     549i,	     165,     549i
(22,20)    60083    2588i	    -485+    1908i,	  261659,    1908i
(22,21)    56656     782i	    -488+      38i,	  261656,      38i
(22,22)    82864       0i	   23696+       0i,	   23696,       0i
(22,23)    59684    3454i	     828    -698i,	     828,  261446i
(22,24)    57627     897i	     539    -511i,	     539,  261633i
(22,25)    57131     935i	   -1085    -225i,	  261059,  261919i
(22,26)    58835    1011i	    -237+     227i,	  261907,     227i
(22,27)    58633    1370i	    -303    -910i,	  261841,  261234i
(22,28)    57468  260566i	     604+      38i,	     604,      38i
(22,29)    58895  261320i	     407+     288i,	     407,     288i
(22,30)    59090  261432i	     -14    -408i,	  262130,  261736i
(22,31)    58511  261914i	     359    -430i,	     359,  261714i
(23,0)    55691  258462i	    -877+     374i,	  261267,     374i
(23,1)    58967  257694i	       7+     206i,	       7,     206i
(23,2)    58153  259403i	     625    -269i,	     625,  261875i
(23,3)    57011  258351i	   -1493+    1223i,	  260651,    1223i
(23,4)    58134  259937i	    1086    -215i,	    1086,  261929i
(23,5)    59512  259439i	    1008     -73i,	    1008,  262071i
(23,6)    58578  258530i	      42+      74i,	      42,      74i
(23,7)    57384  259178i	     592+     786i,	     592,     786i
(23,8)    57014  258573i	     958+    1045i,	     958,    1045i
(23,9)    59535  257396i	     663    -228i,	     663,  261916i
(23,10)    58363  259091i	    -293+     531i,	  261851,     531i
(23,11)    57160  257770i	    -704   -1166i,	  261440,  260978i
(23,12)    59302  260134i	    1262+     398i,	    1262,     398i
(23,13)    59977  257502i	    -215    -290i,	  261929,  261854i
(23,14)    61301  256228i	    1325    -116i,	    1325,  262028i
(23,15)    60654  259684i	     158+     772i,	     158,     772i
(23,16)    57441  259667i	     441+    2187i,	     441,    2187i
(23,17)    60460  257975i	    -516+     935i,	  261628,     935i
(23,18)    59702  257725i	    -274+     325i,	  261870,     325i
(23,19)    58658  257678i	    -982    -618i,	  261162,  261526i
(23,20)    61070  259602i	     814+     930i,	     814,     930i
(23,21)    57623  258214i	     791    -522i,	     791,  261622i
(23,22)    59684  258690i	     828+     698i,	     828,     698i
(23,23)    81145       0i	   22601+       0i,	   22601,       0i
(23,24)    57720  259199i	     944    -201i,	     944,  261943i
(23,25)    57488  258992i	    -416    -160i,	  261728,  261984i
(23,26)    59028  260151i	     268+    1375i,	     268,    1375i
(23,27)    58335  259694i	    -289    -578i,	  261855,  261566i
(23,28)    57573  257774i	    1021+    1398i,	    1021,    1398i
(23,29)    57654  257036i	    -522+     156i,	  261622,     156i
(23,30)    59019  257809i	     227+     121i,	     227,     121i
(23,31)    57851  257984i	      11    -208i,	      11,  261936i
(24,0)    55567  260472i	     767    -360i,	     767,  261784i
(24,1)    57800  259514i	     608    -718i,	     608,  261426i
(24,2)    55525    1187i	    -235+     915i,	  261909,     915i
(24,3)    56323  260331i	    -413+     459i,	  261731,     459i
(24,4)    56549     115i	    1269    -637i,	    1269,  261507i
(24,5)    55926     390i	    -810+     278i,	  261334,     278i
(24,6)    55783  260638i	    -985    -562i,	  261159,  261582i
(24,7)    53698  261843i	   -1326+     707i,	  260818,     707i
(24,8)    55544  260145i	    1256    -127i,	    1256,  262017i
(24,9)    58210  260449i	    1106+      81i,	    1106,      81i
(24,10)    55928  260642i	    -960    -662i,	  261184,  261482i
(24,11)    57253  260724i	    1157    -956i,	    1157,  261188i
(24,12)    56854     464i	     582+     128i,	     582,     128i
(24,13)    60194  261680i	    1770+    1144i,	    1770,    1144i
(24,14)    58648  259512i	     440+     424i,	     440,     424i
(24,15)    58623  261942i	    -105+     286i,	  262039,     286i
(24,16)    55424  261357i	     192+    1133i,	     192,    1133i
(24,17)    59072  261249i	    -136+    1465i,	  262008,    1465i
(24,18)    58729  260644i	     521+     500i,	     521,     500i
(24,19)    58573  260442i	     701    -598i,	     701,  261546i
(24,20)    58014  260977i	    -474    -439i,	  261670,  261705i
(24,21)    55256     556i	     192+    1220i,	     192,    1220i
(24,22)    57627  261247i	     539+     511i,	     539,     511i
(24,23)    57720    2945i	     944+     201i,	     944,     201i
(24,24)    78928       0i	   23920+       0i,	   23920,       0i
(24,25)    55742     151i	    -394+     399i,	  261750,     399i
(24,26)    57236  260832i	     244    -688i,	     244,  261456i
(24,27)    56729     640i	    -127    -232i,	  262017,  261912i
(24,28)    54715  259088i	     -69     -32i,	  262075,  262112i
(24,29)    56138  259130i	    -270    -494i,	  261874,  261650i
(24,30)    56706  261421i	    -318+     989i,	  261826,     989i
(24,31)    57042  260397i	     970    -539i,	     970,  261605i
(25,0)    54853  261065i	   -1075     -15i,	  261069,  262129i
(25,1)    57934  260150i	    -386    -330i,	  261758,  261814i
(25,2)    55930     245i	    -958    -275i,	  261186,  261869i
(25,3)    58286  259482i	     422    -638i,	     422,  261506i
(25,4)    55702     807i	    -706    -193i,	  261438,  261951i
(25,5)    58718  261866i	     854    -638i,	     854,  261506i
(25,6)    57222     384i	    -674+    1080i,	  261470,    1080i
(25,7)    56281  261812i	     129+     428i,	     129,     428i
(25,8)    55701  259606i	     285    -914i,	     285,  261230i
(25,9)    57715  260072i	    -517    -544i,	  261627,  261600i
(25,10)    58000     158i	     -16+     750i,	  262128,     750i
(25,11)    57058    1115i	    -166+    1331i,	  261978,    1331i
(25,12)    56326  261796i	   -1074    -932i,	  261070,  261212i
(25,13)    58398  259705i	   -1154   -1079i,	  260990,  261065i
(25,14)    58282  259267i	   -1054     -69i,	  261090,  262075i
(25,15)    60956  260774i	    1100   -1130i,	    1100,  261014i
(25,16)    57329  259068i	     969   -1404i,	     969,  260740i
(25,17)    60294  260761i	     -42+     729i,	  262102,     729i
(25,18)    60405  261140i	    1069+     748i,	    1069,     748i
(25,19)    59279     321i	     279+    1177i,	     279,    1177i
(25,20)    58998  262031i	    -618+     367i,	  261526,     367i
(25,21)    55659  261148i	    -533    -580i,	  261611,  261564i
(25,22)    57131  261209i	   -1085+     225i,	  261059,     225i
(25,23)    57488    3152i	    -416+     160i,	  261728,     160i
(25,24)    55742  261993i	    -394    -399i,	  261750,  261745i
(25,25)    80003       0i	   22739+       0i,	   22739,       0i
(25,26)    58064  261032i	     -56    -736i,	  262088,  261408i
(25,27)    58971      43i	     987   -1077i,	     987,  261067i
(25,28)    55974  259650i	      62+     282i,	      62,     282i
(25,29)    57169  259583i	    -367    -289i,	  261777,  261855i
(25,30)    58816  260643i	     664     -37i,	     664,  262107i
(25,31)    57403  261443i	     203+     259i,	     203,     259i
(26,0)    57348     582i	     564+    1270i,	     564,    1270i
(26,1)    60789  261150i	    1613+     294i,	    1613,     294i
(26,2)    58047    1737i	     303+     841i,	     303,     841i
(26,3)    58966  261163i	     246+     667i,	     246,     667i
(26,4)    57567    1474i	     303+      98i,	     303,      98i
(26,5)    58079     413i	    -641    -323i,	  261503,  261821i
(26,6)    59391     120i	     639+     440i,	     639,     440i
(26,7)    58414  261283i	    1406    -477i,	    1406,  261667i
(26,8)    55366  261472i	    -906+     576i,	  261238,     576i
(26,9)    59630  262123i	     542+    1131i,	     542,    1131i
(26,10)    59074  261351i	     202    -577i,	     202,  261567i
(26,11)    58979  260983i	     899   -1321i,	     899,  260823i
(26,12)    58004    1067i	    -252+     107i,	  261892,     107i
(26,13)    59683  262090i	    -725+     930i,	  261419,     930i
(26,14)    60043  259570i	    -149    -142i,	  261995,  262002i
(26,15)    59950     430i	    -762+     294i,	  261382,     294i
(26,16)    58305  261576i	    1089+     728i,	    1089,     728i
(26,17)    61600  259892i	     408    -516i,	     408,  261628i
(26,18)    60244  260766i	      52      -2i,	      52,  262142i
(26,19)    59103     450i	    -753+     930i,	  261391,     930i
(26,20)    60659  261100i	     187    -940i,	     187,  261204i
(26,21)    58151     935i	    1103+     975i,	    1103,     975i
(26,22)    58835  261133i	    -237    -227i,	  261907,  261917i
(26,23)    59028    1993i	     268   -1375i,	     268,  260769i
(26,24)    57236    1312i	     244+     688i,	     244,     688i
(26,25)    58064    1112i	     -56+     736i,	  262088,     736i
(26,26)    82852       0i	   23876+       0i,	   23876,       0i
(26,27)    59565    1578i	     725+      82i,	     725,      82i
(26,28)    57012  259320i	     244    -424i,	     244,  261720i
(26,29)    58059  260194i	    -333     -54i,	  261811,  262090i
(26,30)    58755  261908i	    -253+     852i,	  261891,     852i
(26,31)    56725     225i	   -1331+     809i,	  260813,     809i
(27,0)    56752  259122i	     104    -838i,	     104,  261306i
(27,1)    60096  259756i	    1056+     396i,	    1056,     396i
(27,2)    57513  261493i	     -95     -51i,	  262049,  262093i
(27,3)    59505  259067i	     921+      67i,	     921,      67i
(27,4)    58285     834i	    1157+     954i,	    1157,     954i
(27,5)    58856  260353i	     272   -1031i,	     272,  261113i
(27,6)    60049  258848i	    1433   -1480i,	    1433,  260664i
(27,7)    55904  259694i	    -968    -570i,	  261176,  261574i
(27,8)    56707  259629i	     571+     229i,	     571,     229i
(27,9)    59721  260406i	     769+     910i,	     769,     910i
(27,10)    58720  260114i	     -16    -318i,	  262128,  261826i
(27,11)    58339  261099i	     395+     291i,	     395,     291i
(27,12)    58054  261852i	     -66+     244i,	  262078,     244i
(27,13)    59503  261054i	    -769+    1390i,	  261375,    1390i
(27,14)    60566  257844i	     510    -372i,	     510,  261772i
(27,15)    60328  260679i	    -248    -105i,	  261896,  262039i
(27,16)    58672  258735i	    1592    -617i,	    1592,  261527i
(27,17)    61178  258534i	     122    -378i,	     122,  261766i
(27,18)    60277  260527i	     221+    1255i,	     221,    1255i
(27,19)    60491  260132i	     771     -36i,	     771,  262108i
(27,20)    60163  260352i	    -173    -192i,	  261971,  261952i
(27,21)    58123  260717i	    1211+     109i,	    1211,     109i
(27,22)    58633  260774i	    -303+     910i,	  261841,     910i
(27,23)    58335    2450i	    -289+     578i,	  261855,     578i
(27,24)    56729  261504i	    -127+     232i,	  262017,     232i
(27,25)    58971  262101i	     987+    1077i,	     987,    1077i
(27,26)    59565  260566i	     725     -82i,	     725,  262062i
(27,27)    80651       0i	   21947+       0i,	   21947,       0i
(27,28)    57453  258652i	     821+     404i,	     821,     404i
(27,29)    58495  259019i	     239+     267i,	     239,     267i
(27,30)    58556  260328i	    -316+     768i,	  261828,     768i
(27,31)    57529  260098i	    -391+      34i,	  261753,      34i
(28,0)    55181    2443i	     605+     731i,	     605,     731i
(28,1)    57222    1869i	     254+     757i,	     254,     757i
(28,2)    55585    4266i	      49+     970i,	      49,     970i
(28,3)    57657    1335i	    1145+     583i,	    1145,     583i
(28,4)    56152    4738i	    1096+     962i,	    1096,     962i
(28,5)    57579    2677i	    1067    -459i,	    1067,  261685i
(28,6)    56561    1916i	      17    -164i,	      17,  261980i
(28,7)    55732    2009i	     932      -7i,	     932,  262137i
(28,8)    56030     783i	    1966    -369i,	    1966,  261775i
(28,9)    56838     905i	     -42    -343i,	  262102,  261801i
(28,10)    57761    2883i	    1097+     699i,	    1097,     699i
(28,11)    56223    3045i	     351+     485i,	     351,     485i
(28,12)    55358    2826i	    -690    -534i,	  261454,  261610i
(28,13)    59079    2017i	     879+     601i,	     879,     601i
(28,14)    58314     130i	     330+     162i,	     330,     162i
(28,15)    58085    2001i	    -419    -535i,	  261725,  261609i
(28,16)    55489     206i	     481    -898i,	     481,  261246i
(28,17)    58093     255i	    -891    -409i,	  261253,  261735i
(28,18)    57740      14i	    -244   -1010i,	  261900,  261134i
(28,19)    57346    2116i	    -302+     196i,	  261842,     196i
(28,20)    57514    3528i	    -750+    1232i,	  261394,    1232i
(28,21)    53550    3638i	   -1290+    1278i,	  260854,    1278i
(28,22)    57468    1578i	     604     -38i,	     604,  262106i
(28,23)    57573    4370i	    1021   -1398i,	    1021,  260746i
(28,24)    54715    3056i	     -69+      32i,	  262075,      32i
(28,25)    55974    2494i	      62    -282i,	      62,  261862i
(28,26)    57012    2824i	     244+     424i,	     244,     424i
(28,27)    57453    3492i	     821    -404i,	     821,  261740i
(28,28)    77796       0i	   23236+       0i,	   23236,       0i
(28,29)    57430    1328i	    1246+     824i,	    1246,     824i
(28,30)    56851     732i	      51    -580i,	      51,  261564i
(28,31)    56292    3189i	     444+    1373i,	     444,    1373i
(29,0)    55952    1169i	    -248     -39i,	  261896,  262105i
(29,1)    59221     996i	     629+     388i,	     629,     388i
(29,2)    58961    2913i	    1801+     121i,	    1801,     121i
(29,3)    59305  262079i	    1169    -313i,	    1169,  261831i
(29,4)    58285    3341i	    1605+      69i,	    1605,      69i
(29,5)    58718    2961i	     582+     329i,	     582,     329i
(29,6)    58460  262090i	     292   -1630i,	     292,  260514i
(29,7)    57272    1350i	     848    -162i,	     848,  261982i
(29,8)    55379    1172i	    -309+     524i,	  261835,     524i
(29,9)    59024     538i	     520    -206i,	     520,  261938i
(29,10)    58223    1921i	     -65+     241i,	  262079,     241i
(29,11)    57282    2317i	    -214+     261i,	  261930,     261i
(29,12)    57358    1937i	    -314    -919i,	  261830,  261225i
(29,13)    60069     345i	     245    -567i,	     245,  261577i
(29,14)    59225  261157i	    -383    -451i,	  261761,  261693i
